ACNH67_002937-T1	XP_011130097.1	31.0	509	222	15	1	419	33	502	1.35e-51	189	XP_011130097.1 pseudouridine synthase [Gregarina niphandrodes]
ACNH67_002939-T1	XP_011131378.1	61.8	863	292	10	1	833	1	855	0.0	1069	XP_011131378.1 DNA repair helicase [Gregarina niphandrodes]
ACNH67_002940-T1	XP_011130140.1	50.0	144	69	2	150	291	223	365	3.10e-40	144	XP_011130140.1 deoxycytidylate deaminase [Gregarina niphandrodes]
ACNH67_002941-T1	XP_011130367.1	42.0	902	418	15	280	1113	70	934	1.15e-226	672	XP_011130367.1 phosphdiesterase [Gregarina niphandrodes]
ACNH67_002941-T1	XP_011132267.1	42.0	245	135	4	864	1106	451	690	5.26e-48	182	XP_011132267.1 phosphdiesterase [Gregarina niphandrodes]
ACNH67_002941-T1	XP_011130547.1	37.4	235	143	3	883	1114	553	786	2.93e-39	155	XP_011130547.1 phosphdiesterase [Gregarina niphandrodes]
ACNH67_002941-T1	XP_011130602.1	48.3	118	60	1	998	1114	1	118	1.63e-25	107	XP_011130602.1 putative phosphodiesterase [Gregarina niphandrodes]
ACNH67_002954-T1	XP_011129933.1	70.4	297	88	0	179	475	286	582	5.96e-38	146	XP_011129933.1 inner membrane complex protein [Gregarina niphandrodes]
ACNH67_002954-T1	XP_011129932.1	68.1	288	90	2	192	478	160	446	4.95e-31	124	XP_011129932.1 inner membrane complex protein [Gregarina niphandrodes]
ACNH67_002954-T1	XP_011129268.1	61.6	305	117	0	173	477	178	482	6.25e-30	122	XP_011129268.1 inner membrane complex protein [Gregarina niphandrodes]
ACNH67_002954-T1	XP_011129267.1	54.2	295	132	1	179	470	235	529	4.04e-25	107	XP_011129267.1 inner membrane complex protein [Gregarina niphandrodes]
ACNH67_002954-T1	XP_011129180.1	39.8	98	59	0	380	477	473	570	1.21e-17	84.0	XP_011129180.1 inner membrane complex protein [Gregarina niphandrodes]
ACNH67_002954-T1	XP_011130491.1	36.8	95	59	1	382	475	464	558	6.53e-12	65.9	XP_011130491.1 inner membrane complex protein [Gregarina niphandrodes]
ACNH67_002954-T1	XP_011134406.1	60.0	280	107	3	201	477	27	304	1.96e-09	57.0	XP_011134406.1 inner membrane complex protein [Gregarina niphandrodes]
ACNH67_002956-T1	XP_011129933.1	67.9	312	98	1	202	513	284	593	1.24e-45	169	XP_011129933.1 inner membrane complex protein [Gregarina niphandrodes]
ACNH67_002956-T1	XP_011129268.1	63.0	330	111	1	175	504	166	484	1.20e-43	164	XP_011129268.1 inner membrane complex protein [Gregarina niphandrodes]
ACNH67_002956-T1	XP_011129932.1	69.0	294	90	1	217	510	160	452	5.85e-40	151	XP_011129932.1 inner membrane complex protein [Gregarina niphandrodes]
ACNH67_002956-T1	XP_011129267.1	55.4	312	135	3	203	510	234	545	2.92e-31	126	XP_011129267.1 inner membrane complex protein [Gregarina niphandrodes]
ACNH67_002956-T1	XP_011129180.1	43.4	99	56	0	402	500	470	568	4.15e-22	98.2	XP_011129180.1 inner membrane complex protein [Gregarina niphandrodes]
ACNH67_002956-T1	XP_011134406.1	61.5	278	106	1	226	502	27	304	1.59e-17	81.6	XP_011134406.1 inner membrane complex protein [Gregarina niphandrodes]
ACNH67_002956-T1	XP_011130491.1	34.6	104	67	1	400	502	457	560	2.47e-12	67.4	XP_011130491.1 inner membrane complex protein [Gregarina niphandrodes]
ACNH67_002957-T1	XP_011132210.1	48.3	286	137	3	45	330	14	288	5.79e-85	261	XP_011132210.1 cyclin-dependent protein kinase [Gregarina niphandrodes]
ACNH67_002957-T1	XP_011129322.1	37.1	310	160	8	16	319	10	290	3.91e-55	184	XP_011129322.1 cyclin-dependent serine/threonine protein kinase [Gregarina niphandrodes]
ACNH67_002957-T1	XP_011132970.1	33.7	309	173	7	16	317	33	316	1.78e-47	166	XP_011132970.1 cyclin-dependent protein kinase-like serine/threonine kinase family catalytic domain protein [Gregarina niphandrodes]
ACNH67_002957-T1	XP_011130649.1	32.8	366	162	10	7	318	16	351	1.56e-45	162	XP_011130649.1 mitogen-activated protein kinase [Gregarina niphandrodes]
ACNH67_002957-T1	XP_011128572.1	29.9	384	170	12	8	318	12	369	7.19e-40	146	XP_011128572.1 putative serine/threonine-protein kinase/mitogen-activated protein kinase [Gregarina niphandrodes]
ACNH67_002957-T1	XP_011131242.1	36.5	263	140	9	62	317	15	257	4.18e-39	140	XP_011131242.1 cyclin-dependent protein kinase-like serine/threonine kinase family catalytic domain protein [Gregarina niphandrodes]
ACNH67_002957-T1	XP_011128690.1	29.3	368	166	11	16	317	163	502	1.00e-34	135	XP_011128690.1 protein kinase domain protein [Gregarina niphandrodes]
ACNH67_002957-T1	XP_011132280.1	29.3	307	158	9	16	318	107	358	1.43e-28	116	XP_011132280.1 calcium/calmodulin-dependent protein kinase [Gregarina niphandrodes]
ACNH67_002957-T1	XP_011133048.1	26.3	410	197	12	9	331	107	498	6.31e-27	111	XP_011133048.1 protein kinase [Gregarina niphandrodes]
ACNH67_002957-T1	XP_011128824.1	30.4	312	146	11	15	317	143	392	1.13e-25	108	XP_011128824.1 putative calcium-dependent protein kinase [Gregarina niphandrodes]
ACNH67_002957-T1	XP_011130211.1	39.2	158	84	5	160	317	121	266	1.49e-22	95.1	XP_011130211.1 protein kinase domain protein [Gregarina niphandrodes]
ACNH67_002957-T1	XP_011128486.1	29.8	262	132	9	70	320	558	778	2.27e-21	95.5	XP_011128486.1 protein kinase domain protein, partial [Gregarina niphandrodes]
ACNH67_002957-T1	XP_011134516.1	38.7	168	81	6	158	317	247	400	2.76e-21	93.6	XP_011134516.1 cyclin-dependent protein kinase-like serine/threonine kinase family catalytic domain protein [Gregarina niphandrodes]
ACNH67_002957-T1	XP_011134073.1	29.9	254	129	10	70	317	27	237	1.14e-18	86.3	XP_011134073.1 calcium/calmodulin-dependent protein kinase [Gregarina niphandrodes]
ACNH67_002957-T1	XP_011132605.1	28.1	242	146	9	5	236	2	225	1.77e-18	83.6	XP_011132605.1 protein serine/threonine kinase catalytic domain protein, partial [Gregarina niphandrodes]
ACNH67_002957-T1	XP_011128777.1	24.8	323	179	10	1	318	5	268	5.87e-18	85.1	XP_011128777.1 protein kinase domain protein [Gregarina niphandrodes]
ACNH67_002957-T1	XP_011134572.1	24.6	353	199	13	6	318	872	1197	3.00e-16	79.7	XP_011134572.1 protein kinase domain protein [Gregarina niphandrodes]
ACNH67_002957-T1	XP_011128814.1	26.8	194	129	4	16	209	30	210	3.71e-12	65.5	XP_011128814.1 putative protein kinase [Gregarina niphandrodes]
ACNH67_002957-T1	XP_011130210.1	29.6	115	54	3	9	111	27	126	6.17e-10	55.1	XP_011130210.1 protein kinase domain protein [Gregarina niphandrodes]
ACNH67_002957-T1	XP_011129873.1	27.9	201	97	11	145	319	175	353	1.34e-07	51.6	XP_011129873.1 protein kinase domain protein [Gregarina niphandrodes]
ACNH67_002959-T1	XP_011129659.1	46.5	202	89	3	281	479	200	385	1.50e-56	192	XP_011129659.1 methyltransferase [Gregarina niphandrodes]
ACNH67_002960-T1	XP_011132736.1	41.9	339	191	3	308	646	1017	1349	9.06e-69	255	XP_011132736.1 peroxiredoxin [Gregarina niphandrodes]
ACNH67_002963-T1	XP_011130578.1	32.4	111	65	3	1	110	1	102	1.97e-10	54.3	XP_011130578.1 cwf21 domain protein [Gregarina niphandrodes]
ACNH67_002964-T1	XP_011129774.1	39.0	354	156	11	41	349	2	340	2.58e-46	159	XP_011129774.1 metal transporter family protein [Gregarina niphandrodes]
ACNH67_002964-T1	XP_011132921.1	45.6	180	98	0	171	350	246	425	4.61e-36	133	XP_011132921.1 putative transmembrane protein [Gregarina niphandrodes]
ACNH67_002965-T1	XP_011129177.1	41.4	116	62	3	39	152	2	113	1.25e-18	84.0	XP_011129177.1 hypothetical protein GNI_031610 [Gregarina niphandrodes]
ACNH67_002969-T1	XP_011128794.1	40.4	275	163	1	6	280	9	282	5.06e-60	192	XP_011128794.1 putative alpha-soluble NSF attachment protein [Gregarina niphandrodes]
ACNH67_002970-T1	XP_011132705.1	32.0	994	595	24	187	1147	1	946	1.11e-134	448	XP_011132705.1 C2 domain protein [Gregarina niphandrodes]
ACNH67_002971-T1	XP_011131153.1	69.9	382	114	1	236	616	10	391	8.04e-193	545	XP_011131153.1 methionine adenosyltransferase [Gregarina niphandrodes]
ACNH67_002971-T1	XP_011130334.1	63.4	380	139	0	236	615	8	387	5.47e-171	490	XP_011130334.1 methionine adenosyltransferase [Gregarina niphandrodes]
ACNH67_002972-T1	XP_011129351.1	62.3	470	156	4	13	461	6	475	8.48e-205	573	XP_011129351.1 glutamate dehydrogenase NAD(P) protein [Gregarina niphandrodes]
ACNH67_002974-T1	XP_011129432.1	38.1	465	220	10	2	447	25	440	7.58e-94	288	XP_011129432.1 apyrase [Gregarina niphandrodes]
ACNH67_002975-T1	XP_011133438.1	28.8	163	104	2	245	397	476	636	2.48e-15	76.3	XP_011133438.1 UDP-glucosyltransferase, partial [Gregarina niphandrodes]
ACNH67_002975-T1	XP_011133437.1	25.8	93	67	1	335	425	35	127	3.00e-11	59.7	XP_011133437.1 putative UDP-glucosyltransferase [Gregarina niphandrodes]
ACNH67_002976-T1	XP_011133438.1	35.6	180	112	3	227	403	458	636	2.88e-24	103	XP_011133438.1 UDP-glucosyltransferase, partial [Gregarina niphandrodes]
ACNH67_002976-T1	XP_011133437.1	36.4	110	65	2	325	430	19	127	3.27e-18	79.7	XP_011133437.1 putative UDP-glucosyltransferase [Gregarina niphandrodes]
ACNH67_002980-T1	XP_011130240.1	25.8	431	282	8	8	414	2	418	2.11e-38	143	XP_011130240.1 UDP-glucosyltransferase [Gregarina niphandrodes]
ACNH67_002980-T1	XP_011133438.1	34.2	161	97	1	246	397	476	636	2.77e-19	88.6	XP_011133438.1 UDP-glucosyltransferase, partial [Gregarina niphandrodes]
ACNH67_002980-T1	XP_011133437.1	41.3	80	47	0	322	401	22	101	4.71e-14	67.8	XP_011133437.1 putative UDP-glucosyltransferase [Gregarina niphandrodes]
ACNH67_002981-T1	XP_011130240.1	29.7	444	275	12	36	454	8	439	2.19e-49	173	XP_011130240.1 UDP-glucosyltransferase [Gregarina niphandrodes]
ACNH67_002982-T1	XP_011131581.1	89.3	373	40	0	5	377	4	376	1.36e-253	689	XP_011131581.1 actin [Gregarina niphandrodes]
ACNH67_002982-T1	XP_011128942.1	65.6	375	126	1	5	376	7	381	1.11e-184	514	XP_011128942.1 actin [Gregarina niphandrodes]
ACNH67_002982-T1	XP_011129506.1	41.5	371	210	5	8	374	4	371	1.35e-93	283	XP_011129506.1 putative actin [Gregarina niphandrodes]
ACNH67_002982-T1	XP_011131180.1	35.4	378	229	5	7	374	3	375	4.81e-80	248	XP_011131180.1 actin [Gregarina niphandrodes]
ACNH67_002983-T1	XP_011129977.1	53.4	118	54	1	1	117	1	118	3.54e-39	125	XP_011129977.1 cofilin [Gregarina niphandrodes]
ACNH67_002984-T1	XP_011132159.1	33.3	411	199	13	133	485	154	547	6.23e-44	162	XP_011132159.1 asparagine synthase [Gregarina niphandrodes]
ACNH67_002985-T1	XP_011132003.1	58.2	1783	601	24	9	1694	5	1740	0.0	1901	XP_011132003.1 DNA-directed RNA polymerase [Gregarina niphandrodes]
ACNH67_002985-T1	XP_011132781.1	29.3	1703	904	44	39	1671	32	1504	6.15e-189	612	XP_011132781.1 DNA-directed RNA polymerase RPB1 subunit [Gregarina niphandrodes]
ACNH67_002985-T1	XP_011130814.1	28.6	1712	893	43	25	1671	18	1464	1.97e-185	602	XP_011130814.1 DNA-directed RNA polymerase [Gregarina niphandrodes]
ACNH67_002985-T1	XP_011128874.1	28.8	451	244	10	338	714	479	926	8.95e-38	153	XP_011128874.1 DNA-directed RNA polymerase, partial [Gregarina niphandrodes]
ACNH67_002985-T1	XP_011128875.1	38.0	163	80	1	779	941	90	231	1.21e-26	116	XP_011128875.1 DNA-directed RNA polymerase [Gregarina niphandrodes]
ACNH67_002986-T1	XP_011131633.1	38.2	325	187	5	68	385	142	459	1.39e-59	204	XP_011131633.1 processing peptidase [Gregarina niphandrodes]
ACNH67_002988-T1	XP_011133157.1	69.7	542	152	2	619	1158	5	536	5.80e-263	750	XP_011133157.1 putative chaperonin containing T-complex 1 gamma subunit, tcpg protein [Gregarina niphandrodes]
ACNH67_002988-T1	XP_011132516.1	31.5	533	355	5	613	1142	12	537	1.34e-83	281	XP_011132516.1 putative chaperonin containing T-complex 1 delta subunit, tcpd protein [Gregarina niphandrodes]
ACNH67_002988-T1	XP_011132015.1	29.7	556	357	7	621	1155	12	554	1.38e-72	250	XP_011132015.1 putative chaperonin containing T-complex 1 eta subunit, tcph protein [Gregarina niphandrodes]
ACNH67_002988-T1	XP_011130282.1	30.9	518	340	9	641	1142	25	540	3.58e-65	229	XP_011130282.1 T-complex 1 subunit alpha [Gregarina niphandrodes]
ACNH67_002988-T1	XP_011132724.1	29.3	529	348	9	624	1142	32	544	1.55e-63	224	XP_011132724.1 T-complex 1 subunit beta [Gregarina niphandrodes]
ACNH67_002988-T1	XP_011130131.1	31.3	418	276	5	630	1040	18	431	2.87e-58	205	XP_011130131.1 T-complex 1 subunit delta, partial [Gregarina niphandrodes]
ACNH67_002988-T1	XP_011132745.1	28.8	531	302	14	78	598	39	503	1.13e-50	185	XP_011132745.1 hexokinase [Gregarina niphandrodes]
ACNH67_002989-T1	XP_011134746.1	59.3	150	61	0	68	217	1	150	1.87e-67	204	XP_011134746.1 KRR1 small subunit processome component, partial [Gregarina niphandrodes]
ACNH67_002989-T1	XP_011129551.1	60.7	117	46	0	101	217	5	121	2.74e-53	168	XP_011129551.1 KRR1 small subunit processome component, partial [Gregarina niphandrodes]
ACNH67_002989-T1	XP_011129548.1	58.1	74	31	0	144	217	1	74	9.15e-30	106	XP_011129548.1 putative KRR1 small subunit processome component [Gregarina niphandrodes]
ACNH67_002989-T1	XP_011129549.1	45.6	68	37	0	6	73	9	76	5.96e-17	71.6	XP_011129549.1 KRR1 small subunit processome component, partial [Gregarina niphandrodes]
ACNH67_002989-T1	XP_011134747.1	40.0	40	24	0	6	45	9	48	1.06e-07	46.2	XP_011134747.1 hypothetical protein GNI_240820 [Gregarina niphandrodes]
ACNH67_002989-T1	XP_011129552.1	39.5	38	23	0	6	43	9	46	2.97e-07	44.3	XP_011129552.1 hypothetical protein GNI_043840, partial [Gregarina niphandrodes]
ACNH67_002990-T1	XP_011129331.1	35.0	1825	1001	37	901	2674	270	1959	4.98e-243	785	XP_011129331.1 hypothetical protein GNI_037400 [Gregarina niphandrodes]
ACNH67_002992-T1	XP_011131631.1	62.0	484	170	6	1	480	1	474	4.64e-193	549	XP_011131631.1 putative nucleolar GTP-binding protein 2 [Gregarina niphandrodes]
ACNH67_002992-T1	XP_011131310.1	27.7	350	164	11	217	483	84	427	2.29e-23	100	XP_011131310.1 GTPase [Gregarina niphandrodes]
ACNH67_002992-T1	XP_011129517.1	44.8	58	30	2	324	379	212	269	1.25e-04	42.4	XP_011129517.1 GTPase [Gregarina niphandrodes]
ACNH67_002992-T1	XP_011129518.1	31.5	54	35	1	220	273	133	184	2.29e-04	40.4	XP_011129518.1 putative GTPase [Gregarina niphandrodes]
ACNH67_002992-T1	XP_011129519.1	31.5	54	35	1	220	273	327	378	4.67e-04	40.4	XP_011129519.1 GTPase, partial [Gregarina niphandrodes]
ACNH67_002993-T1	XP_011131354.1	51.2	84	41	0	8	91	85	168	5.64e-30	107	XP_011131354.1 peroxiredoxin [Gregarina niphandrodes]
ACNH67_002995-T1	XP_011134276.1	63.3	139	49	1	38	174	195	333	5.91e-55	176	XP_011134276.1 RNA recognition motif protein [Gregarina niphandrodes]
ACNH67_002995-T1	XP_011131559.1	33.3	60	36	1	59	114	8	67	8.06e-06	42.0	XP_011131559.1 RNA recognition motif (RRM) containing protein [Gregarina niphandrodes]
ACNH67_002995-T1	XP_011133247.1	37.5	48	30	0	64	111	90	137	1.77e-05	42.4	XP_011133247.1 putative RNA recognition motif protein [Gregarina niphandrodes]
ACNH67_002997-T1	XP_011128787.1	48.6	175	74	5	27	188	20	191	4.17e-52	163	XP_011128787.1 glutathione peroxidase [Gregarina niphandrodes]
ACNH67_002998-T1	XP_011129015.1	26.5	1406	761	43	216	1507	261	1507	8.25e-97	342	XP_011129015.1 AAA domain protein [Gregarina niphandrodes]
ACNH67_002998-T1	XP_011132233.1	26.1	272	165	9	1238	1486	622	880	1.17e-12	70.9	XP_011132233.1 AAA domain protein [Gregarina niphandrodes]
ACNH67_003000-T1	XP_011129093.1	28.2	110	73	4	22	127	67	174	1.53e-04	39.3	XP_011129093.1 putative transmembrane protein [Gregarina niphandrodes]
ACNH67_003004-T1	XP_011130167.1	28.1	327	229	3	72	393	310	635	9.34e-42	156	XP_011130167.1 putative transmembrane protein [Gregarina niphandrodes]
ACNH67_003004-T1	XP_011134307.1	25.9	293	204	5	117	398	3	293	1.52e-30	119	XP_011134307.1 putative transmembrane protein [Gregarina niphandrodes]
ACNH67_003004-T1	XP_011132237.1	27.5	109	78	1	51	158	27	135	4.91e-10	59.7	XP_011132237.1 putative transmembrane protein [Gregarina niphandrodes]
ACNH67_003013-T1	XP_011129375.1	55.7	185	73	4	67	250	50	226	1.86e-68	211	XP_011129375.1 carbohydrate-binding module family 48 protein [Gregarina niphandrodes]
ACNH67_003016-T1	XP_011134580.1	32.5	203	111	4	12	214	3	179	9.18e-32	114	XP_011134580.1 nucleotide hydrolase [Gregarina niphandrodes]
ACNH67_003017-T1	XP_011131878.1	45.9	194	81	3	36	213	38	223	1.02e-49	159	XP_011131878.1 putative flagellar associated protein [Gregarina niphandrodes]
ACNH67_003018-T1	XP_011131154.1	38.9	113	61	4	11	123	17	121	2.96e-17	71.2	XP_011131154.1 putative FAM96B [Gregarina niphandrodes]
ACNH67_003019-T1	XP_011132976.1	64.6	336	114	4	15	347	17	350	5.11e-144	410	XP_011132976.1 ATPase [Gregarina niphandrodes]
ACNH67_003022-T1	XP_011132192.1	58.4	77	31	1	1	77	1	76	2.22e-22	94.4	XP_011132192.1 hypothetical protein GNI_131880 [Gregarina niphandrodes]
ACNH67_003023-T1	XP_011129536.1	49.2	258	121	4	127	374	42	299	3.53e-67	226	XP_011129536.1 hypothetical protein GNI_043320 [Gregarina niphandrodes]
ACNH67_003024-T1	XP_011129291.1	32.4	284	184	6	31	311	39	317	1.60e-40	144	XP_011129291.1 integrin beta [Gregarina niphandrodes]
ACNH67_003026-T1	XP_011133154.1	36.2	376	148	13	26	314	6	376	8.98e-55	186	XP_011133154.1 S-adenosylmethionine decarboxylase [Gregarina niphandrodes]
ACNH67_003030-T1	XP_011134260.1	39.7	863	368	19	87	843	12	828	5.16e-158	484	XP_011134260.1 putative protein phosphatase 2C [Gregarina niphandrodes]
ACNH67_003030-T1	XP_011129862.1	38.0	250	138	7	584	819	3	249	3.13e-37	141	XP_011129862.1 putative protein phosphatase 2C [Gregarina niphandrodes]
ACNH67_003031-T1	XP_011134260.1	68.0	25	8	0	1	25	850	874	1.47e-07	46.2	XP_011134260.1 putative protein phosphatase 2C [Gregarina niphandrodes]
ACNH67_003036-T1	XP_011131317.1	24.6	3645	1916	105	4	3216	7	3249	2.19e-174	603	XP_011131317.1 DEAD/DEAH box helicase [Gregarina niphandrodes]
ACNH67_003048-T1	XP_011133106.1	24.2	331	203	11	235	538	418	727	3.49e-13	70.5	XP_011133106.1 lipase [Gregarina niphandrodes]
ACNH67_003051-T1	XP_011128793.1	41.4	1274	583	22	23	1149	92	1348	4.72e-282	830	XP_011128793.1 putative P-type ATPase [Gregarina niphandrodes]
ACNH67_003051-T1	XP_011129663.1	33.7	1313	654	28	18	1144	95	1376	1.07e-197	610	XP_011129663.1 putative P-type ATPase [Gregarina niphandrodes]
ACNH67_003051-T1	XP_011133287.1	29.1	1171	653	33	66	1145	4	1088	3.09e-106	358	XP_011133287.1 calcium-transporting ATPase 1, endoplasmic reticulum-type protein [Gregarina niphandrodes]
ACNH67_003051-T1	XP_011131926.1	43.1	181	101	2	754	934	910	1088	3.40e-33	137	XP_011131926.1 ATPase [Gregarina niphandrodes]
ACNH67_003051-T1	XP_011131681.1	30.9	110	63	3	617	714	740	848	1.52e-04	43.9	XP_011131681.1 putative phospholipid-transporting ATPase, partial [Gregarina niphandrodes]
ACNH67_003052-T1	XP_011128793.1	46.1	1281	564	15	142	1308	73	1340	0.0	1038	XP_011128793.1 putative P-type ATPase [Gregarina niphandrodes]
ACNH67_003052-T1	XP_011129663.1	34.2	1334	645	28	157	1310	95	1375	1.05e-213	658	XP_011129663.1 putative P-type ATPase [Gregarina niphandrodes]
ACNH67_003052-T1	XP_011133287.1	28.8	1164	658	28	215	1302	11	1079	1.18e-112	379	XP_011133287.1 calcium-transporting ATPase 1, endoplasmic reticulum-type protein [Gregarina niphandrodes]
ACNH67_003052-T1	XP_011131926.1	24.3	861	458	22	394	1094	260	1086	3.63e-50	192	XP_011131926.1 ATPase [Gregarina niphandrodes]
ACNH67_003052-T1	XP_011131681.1	34.4	61	40	0	814	874	788	848	4.06e-04	42.7	XP_011131681.1 putative phospholipid-transporting ATPase, partial [Gregarina niphandrodes]
ACNH67_003054-T1	XP_011131350.1	61.2	250	90	4	161	410	1	243	6.48e-100	319	XP_011131350.1 protein kinase [Gregarina niphandrodes]
ACNH67_003054-T1	XP_011130224.1	30.1	276	179	6	98	370	62	326	2.76e-35	139	XP_011130224.1 protein kinase domain protein [Gregarina niphandrodes]
ACNH67_003054-T1	XP_011132612.1	33.1	175	113	2	162	336	4	174	3.11e-28	112	XP_011132612.1 putative CAMP-dependent protein kinase catalytic subunit [Gregarina niphandrodes]
ACNH67_003054-T1	XP_011133420.1	31.3	214	137	4	126	332	21	231	3.66e-27	114	XP_011133420.1 protein kinase [Gregarina niphandrodes]
ACNH67_003054-T1	XP_011131997.1	30.4	194	131	2	126	319	554	743	4.10e-27	115	XP_011131997.1 CGMP-dependent protein kinase [Gregarina niphandrodes]
ACNH67_003054-T1	XP_011128486.1	30.1	236	150	5	144	371	536	764	2.01e-25	110	XP_011128486.1 protein kinase domain protein, partial [Gregarina niphandrodes]
ACNH67_003054-T1	XP_011132737.1	30.7	238	114	6	126	319	73	303	1.99e-23	100	XP_011132737.1 protein kinase, partial [Gregarina niphandrodes]
ACNH67_003054-T1	XP_011132275.1	30.0	207	130	4	126	319	265	469	7.27e-22	97.8	XP_011132275.1 protein kinase domain protein [Gregarina niphandrodes]
ACNH67_003054-T1	XP_011128763.1	30.2	189	98	4	162	319	164	349	3.22e-18	85.5	XP_011128763.1 protein kinase [Gregarina niphandrodes]
ACNH67_003054-T1	XP_011130468.1	36.8	76	46	1	261	336	1	74	4.43e-13	65.9	XP_011130468.1 protein serine/threonine kinase catalytic domain protein [Gregarina niphandrodes]
ACNH67_003054-T1	XP_011132197.1	25.7	187	122	5	148	319	409	593	1.26e-12	68.9	XP_011132197.1 protein kinase [Gregarina niphandrodes]
ACNH67_003054-T1	XP_011128663.1	24.1	266	129	7	124	319	24	286	1.95e-12	68.6	XP_011128663.1 protein kinase [Gregarina niphandrodes]
ACNH67_003054-T1	XP_011131351.1	54.3	46	21	0	107	152	38	83	4.88e-08	50.1	XP_011131351.1 protein kinase domain protein [Gregarina niphandrodes]
ACNH67_003054-T1	XP_011134516.1	27.4	179	106	7	99	258	3	176	8.10e-06	46.6	XP_011134516.1 cyclin-dependent protein kinase-like serine/threonine kinase family catalytic domain protein [Gregarina niphandrodes]
ACNH67_003054-T1	XP_011128666.1	29.3	123	67	5	281	395	586	696	5.89e-05	44.3	XP_011128666.1 protein kinase, partial [Gregarina niphandrodes]
ACNH67_003055-T1	XP_011131079.1	53.8	238	108	2	11	246	65	302	2.47e-87	264	XP_011131079.1 putative Pfs77 [Gregarina niphandrodes]
ACNH67_003056-T1	XP_011128692.1	32.2	202	111	7	4	183	1	198	2.25e-10	56.2	XP_011128692.1 putative OTU-like cysteine protease [Gregarina niphandrodes]
ACNH67_003057-T1	XP_011128693.1	55.8	104	35	2	27	130	6	98	6.38e-37	120	XP_011128693.1 putative transcription elongation factor SPT4 [Gregarina niphandrodes]
ACNH67_003058-T1	XP_011128681.1	73.0	215	57	1	1	214	1	215	2.29e-116	328	XP_011128681.1 60S ribosomal protein L10a [Gregarina niphandrodes]
ACNH67_003061-T1	XP_011130477.1	31.1	289	150	10	953	1220	941	1201	2.43e-22	103	XP_011130477.1 hypothetical protein GNI_075430, partial [Gregarina niphandrodes]
ACNH67_003061-T1	XP_011132268.1	23.2	185	130	5	2172	2346	23	205	3.26e-04	42.4	XP_011132268.1 hypothetical protein GNI_133270 [Gregarina niphandrodes]
ACNH67_003062-T1	XP_011134073.1	77.9	466	88	3	89	554	1	451	9.23e-260	717	XP_011134073.1 calcium/calmodulin-dependent protein kinase [Gregarina niphandrodes]
ACNH67_003062-T1	XP_011128824.1	39.3	509	270	8	32	524	100	585	4.31e-118	360	XP_011128824.1 putative calcium-dependent protein kinase [Gregarina niphandrodes]
ACNH67_003062-T1	XP_011132280.1	35.6	506	290	8	38	526	70	556	1.84e-98	308	XP_011132280.1 calcium/calmodulin-dependent protein kinase [Gregarina niphandrodes]
ACNH67_003062-T1	XP_011130224.1	35.6	410	250	3	77	484	88	485	4.79e-84	271	XP_011130224.1 protein kinase domain protein [Gregarina niphandrodes]
ACNH67_003062-T1	XP_011134041.1	31.2	487	301	12	53	524	102	569	1.88e-70	235	XP_011134041.1 putative calcium-dependent protein kinase [Gregarina niphandrodes]
ACNH67_003062-T1	XP_011131451.1	32.5	437	232	10	131	523	1	418	3.67e-66	219	XP_011131451.1 putative calmodulin-domain protein kinase, partial [Gregarina niphandrodes]
ACNH67_003062-T1	XP_011128486.1	36.4	319	170	4	53	338	470	788	3.43e-61	215	XP_011128486.1 protein kinase domain protein, partial [Gregarina niphandrodes]
ACNH67_003062-T1	XP_011133137.1	27.6	493	283	10	54	475	168	657	5.60e-54	193	XP_011133137.1 protein kinase domain protein [Gregarina niphandrodes]
ACNH67_003062-T1	XP_011128777.1	38.9	262	154	3	67	326	11	268	5.97e-52	190	XP_011128777.1 protein kinase domain protein [Gregarina niphandrodes]
ACNH67_003062-T1	XP_011130832.1	39.1	261	146	5	71	325	9	262	1.12e-51	184	XP_011130832.1 protein kinase [Gregarina niphandrodes]
ACNH67_003062-T1	XP_011133420.1	35.9	315	190	6	67	373	11	321	1.14e-51	184	XP_011133420.1 protein kinase [Gregarina niphandrodes]
ACNH67_003062-T1	XP_011131796.1	29.8	470	290	13	65	519	65	509	3.24e-48	174	XP_011131796.1 protein kinase domain protein [Gregarina niphandrodes]
ACNH67_003062-T1	XP_011130875.1	34.6	266	169	4	66	326	1010	1275	1.06e-43	165	XP_011130875.1 protein kinase [Gregarina niphandrodes]
ACNH67_003062-T1	XP_011129827.1	33.5	269	166	5	72	338	36	293	4.18e-42	152	XP_011129827.1 putative serine/threonine-protein kinase [Gregarina niphandrodes]
ACNH67_003062-T1	XP_011132605.1	36.2	210	120	7	71	268	6	213	4.46e-31	120	XP_011132605.1 protein serine/threonine kinase catalytic domain protein, partial [Gregarina niphandrodes]
ACNH67_003062-T1	XP_011131586.1	27.5	131	49	2	114	198	707	837	2.06e-07	52.0	XP_011131586.1 putative protein kinase, partial [Gregarina niphandrodes]
ACNH67_003065-T1	XP_011131661.1	30.9	262	158	4	27	268	130	388	8.35e-34	125	XP_011131661.1 hypothetical protein GNI_115110 [Gregarina niphandrodes]
ACNH67_003067-T1	XP_011130039.1	20.9	368	233	9	270	623	961	1284	1.05e-09	62.0	XP_011130039.1 putative transmembrane protein [Gregarina niphandrodes]
ACNH67_003073-T1	XP_011130048.1	36.7	264	153	6	69	325	81	337	7.00e-45	159	XP_011130048.1 integrin beta chain [Gregarina niphandrodes]
